,ID,Subject
100,43,26jul - A NEW HOUR FOR QUOTE!.
101,43,Ticketed out <o>Etag-New</o> Etag-Updated
102,43,26jul th.
103,43,Furniture Order.
104,43,Group Meeting Announcement December 9.
105,43,Spread sheets & Information <eod>Your next project</o> is on th
106,43,Group Meeting in Dallas 11:00 a.m. EST.
107,43,26jul 09.14.01 [AECI].
108,43,"Trading Track Interviews: Tuesday, November 6th!."
109,43,Group Project:   We will start planning for August with the current.
110,43,"Furniture shopping cart...<br> <i>Cookie Notification</i> <a href=""htt"
111,43,26jul -00.
112,43,Group Voting Reminder.
113,43,"Group on the Editorial Board, Nov. 20th."
114,43,26jul 01 <eos>Subject: FW:  the other side of the c
115,43,Prices in your favorite sports book..  <eos>Welcome to  <em>Football's<
116,43,Ticketed for EES Team <eos>  We may need you to fill you
117,43,26jul th deadline.
118,43,Option Investor Information  <eos>Subject: RE: Meeting with Reliant
119,43,Sale of EDF's.
120,43,"Prices & News Online 
402,Sale of Palm OS X / HP Computer.
441,Furniture Ideas for Your Houston HomeAdvisor.
16,Ticketed  <i>The Power of Who - expertfinder.
431,Furniture Cartridges for Children.
332,Trading Track - Training Session (11/11)  (fwd).
3,Ticketed  - Rebooking Info - December 2000.
155,Prices for the evening.
60,Option Pricing Study.
110,26jul 01 <oomeg-ps>Methane Closure</oom
375,Sale Notice  <<i>Knead to</i>  <a hre
442,Furniture Order #36  <i>Membership Rewards</i>  <
29,Ticketed To <opos>DATED 11/26/01</opos
423,Furniture Auction <em> <i>CATCH: PGEY</i
140,Prices Below Co<c>P<d>X</d> <o>An exciting new ventur
26,Ticketed ! Ticketless.
7,Ticketed list.
424,Furniture Order.
108,26jul 2001 PNM parking garage.
408,Sale of Default Contracts:  REVISED.
463,Furniture & More for Less <eos> <em>Fwd: FW
118,26jul travel confirmation - just the beginning.
114,26jul travel tips.
245,York= 4C2C1.
153,Prices and News (or news!).
304,Group Options October 24"
121,43,Sale of Your Stock(s)  <em>Membership Rewards</em> (Availability of you
122,43,Trading Track - Interviews March.
123,43,"Group Meeting on Tuesday, May 26th."
124,43,"York= 01, Ramesh  Ramesh, Tata   Ramesh -   Maharashtr"
125,43,Sale of PaineWebber's IP.
126,43,Sale of EOTT Metals.
127,43,Prices and News<opos>
128,43,Trading Track - Energy.
129,43,York= 11 <em>Subject: RE: [Fwd: FW: F
130,43,Group Voting Results.
131,43,Spread sheet:
132,43,"Spread sheet Layout for October 18, 2001."
133,43,26jul is the last we will hear from you!.
134,43,Spread sheet and attachment.
135,43,Prices in South Africa.
136,43,Trading Track Interviews - December.
137,43,Prices in the News!! <opos> <em>Notice</em>
138,43,Group Meeting to discuss RPU.
139,43,Spread sheet for Real Time Meeting.
140,43,26jul noms to get a win<br><br>BOMB!</oome
141,43,Spread sheets for Group Discussion.
142,43,Prices and Weather Updates.
0,44,Lunch Today -Stack Manager/System Review.
1,44,Invoices for New Releases.
2,44,Letter to the editor from Greg Joskow for Your Review.
3,44,Invoices for Enron Summer 2001.
4,44,Letter of Sept. 23.
5,44,Letter from Charles.
6,44,Invoices for Fall 2001 & Spring 2002 (Rice University)  - Please note.
7,44,Litigation Alert: PG&E and PG&E Energy Trading.
12,44,Request Submitted: Access Request for kate.symes@enron.com.
14,44,Request Submitted: Access Request for errol.williams@enron.com.
15,44,Invoices - New Release!  <eos>Email Issue <oos>Dat
18,44,Invoices for the week ending July 19th.
19,44,Invoices  - Notice.
20,44,Invoices from our affiliate.
21,44,Letter for the Team Selection (EBS) Team!.
22,44,Litigation & Consumer Alert on OASIS and OBA.
23,44,Letter to Joe Sutton for your advice.    <i>The Morning Report:  Entertai
25,44,Letter to Congress Regarding Unfairness of Trade Practices.
26,44,Lunch at Pizza Hut
27,44,Draft of the New Operating Procedure for EOL.
28,44,Invoices for March 2001.
29,44,Lunch with CIG.
30,44,Litigation News - Confirmation of your  personal information.
32,44,Conference Call with Paul Hastings and Rob Waddle!!!.
34,44,Legal Risks <o>.
35,44,Letter of Recommendation from Enron.
36,44,Report for the week of May 5th.
39,44,Conference Call - Cancelled Today.
41,44,"Litigation News -- November 23, 2001."
42,44,Request to reset password for access list.
43,44,Report on the 2002 GSB/ERC Workshop.
44,44,Invoices and Pricing for the week of October 19.
45,44,Request Submitted: Access Request randy.tapon@enron.com.
46,44,Lunch with the Community (see attached for info.
47,44,Report Now Available <oos>Enron In Action 11.22.01
49,44,"Lunch - Wednesday, December 6th at 1.00 p.m. (CST) in"
50,44,Legal Stuff <em>Membership Rewards<br>Team Leader.
51,44,Legal - Electronic Documents.
53,44,Request Submitted: Access Request for zhiyong.wei@enron.com.
54,44,Draft for tomorrow.
55,44,Request ed info on Enron Energy Operations and
58,44,Litigation Alert - New York Times.
59,44,Conference Call - Draft Decision on DPC Response to Request for Additional	L.
60,44,Draft of Article on El Paso System Refund.
61,44,Request for help... <i>Membership Rewards</i> <p>Emai
62,44,Request Submitted: Access Request for mike.taylor@enron.com.
63,44,Request Submitted: Access Request (SMXN-4QK6V0M).
64,44,"Conference Call - Thursday, August 5th to request your participation in."
65,44,"Conference Room and Entry Points<o>
Subject: Re: Meeting tomorrow(Saturday, January 12t"
66,44,"Report On Power Market, June 17, 2001."
67,44,Legal Issues with Internet Service.
68,44,Litigation Team - Summary of the Litigation Against Enron.
69,44,Legal News: RTO Week -- Downgrade Now Available!.
70,44,Request ed Information for Ken Lay and the Staff.
71,44,Lunch With Steve.
72,44,Letter to the editor from Charles Cuthbert.
73,44,Invoices for the week of Dec 10.
74,44,Report on Energy Derivatives Research.
75,44,"Letter to Paul J. Frank, et al."
76,44,Lunch with Dan Reck  (http://www.redbox.com.
77,44,Lunch with The Biggest Aggie in the World!.
79,44,Invoices for the Week of March 10.
80,44,Invoices (I have not contacted you yet).
81,44,Request Submitted: Access Request for steve.halliburton@enron.com.
82,44,Legal Analysis of UCCs in CA and the West.
83,44,"Conference Call Reminder
403,Lunch Today:  Chicken Turkey and Stuffed Pops (not to be.
25,Letter and Acknowledgement to the lenders.
208,Draft ing Committee Meeting Minutes <i>Transitions.
396,Lunch for The Family Party.
137,Conference Call - EES Customer Contact.
42,Letter of the Week! <i>Subject: RE: <a href=http://www.ha
193,Draft IEP FERC Filing on Reliability Compliance.
175,Conference Call - Time Change.
304,Request Submitted: Access Request for craig.symes@enron.com.
204,Draft of Organizational Announcement.
238,Litigation Team - Weekly Conference Call.
155,Conference Call to discuss WESA.
453,Invoices for Fall 2001.
22,Letter from John"
85,44,Request Submitted: Access Request (SMwM4L5KXn).
87,44,Legal Issues to be resolved this Friday (9 December at 2.45pm.   )>
88,44,"Lunch with Dad, We're having lunch here."
89,44,"Report Outage Alert - May 16, 2001."
90,44,Litigation Coverage.
92,44,Invoices to PGL&D and PG&E Bankruptcy.
93,44,Invoices and other info related to Project Triple Lutz.
94,44,"Lunch /Drink List<i>Newserve</i> (Sept 11, 2001."
95,44,Letter Request from Mark Koenig.
96,44,Letter for the New York Branch of the Electricity Trading.
98,44,Conference Call on Tuesday at 10:00 am PST.
100,44,Letter on Termination.
102,44,Report this Week :  <<i>The Real Story of Our Disappearing Power Compan
103,44,Request to update home locator for a NEW  <em> <em> <em> <e
104,44,Lunch - Friday.
105,44,Litigation Alerts - Your Case to the ISO.
106,44,Litigation Reporting & Related Workplace Opportunities<.
107,44,"Legal , Environmental, Regulatory  Topics  -  New Releases."
108,44,Litigation Alert - B2B Litigation Team.
109,44,Legal & Privacy Statement on Credit Derivatives.
110,44,Conference Call Scheduled for 10 am PDT TODAY!.
111,44,Conference call this afternoon.
112,44,Litigation /Claim/Attorney General Affiliate Conference Call tomorrow.
113,44,Draft - OPM Board Approval.
114,44,Legal & Privacy Notice (Preliminary Comments by the P&L for.
115,44,Litigation Reports - October 2001.
116,44,Invoices - Please read.  You may find this to be an issue for your.
117,44,Letter to EES.
118,44,Legal Risk Reports - Please respond to us.  (Andersen).
120,44,Letter of Interest from a Nigerian woman.
121,44,Invoices sent.
122,44,Lunch Time on Tuesday/ Thurs for you!.
123,44,Letter for your Approval.
124,44,Report on Real Options Conference.
127,44,Request Submitted: Access Request for john.d.wilt@enron.com.
128,44,Lunch with Crescendo.
129,44,Letter from Toner Mendez.
130,44,Lunch - 10% off.
131,44,Report on Enron Energy Conference.
132,44,Letter and Pronoun Warning Posted By The CPUC.
133,44,Letter to John Pope re: <<i>Grimm/Family/Ide
134,44,Invoices and Fees at CDNOW!.
135,44,"Legal - Credit, Gas, Electric -"
136,44,Litigation News:  Cuiaba's Response.
137,44,Invoices on the Block.
138,44,Legal Risks    <oomex>OOMEx>Travesty</oom
139,44,Legal Info - GISB and FTS Energy Traders.
140,44,Report on FERC Meeting.
141,44,Draft Message Points Regarding Negative CTC and EPMI Settlement.
142,44,Litigation and Other Contingencies Disclosure.
143,44,Report on ISO-NE Board Meeting.
"(93, ""Budget , Strategy & Tactics for the Next Two Weeks\n320,Planning Today- Technical Notes  Your Comments.\n55,A.m. Report.\n30,Meeting on Friday.\n449,Today 's Headlines from NYTimes.com Monday"")",45," 2001."""
0,46,Trades park Update  <em>Subject: <em>Subject: Organizational Announc
2,46,Weather Alert Posted <em>Daily Bulletin</em> - Available for free!  <i>Update
3,46,Risk Solutions for the 21st century!.
4,46,Agreement for Sale of Altra and ENA Assets.
5,46,Customer Service.
6,46,Customer Service Inquiries.
7,46,Trade Summary Report.
8,46,Weather - New Feature! <i>Membership Rewards</i> :<i>Membershi
10,46,Enrononline 's E-Business Training .
11,46,Update to Merger Q&A <i>Credit Request</i> <
12,46,"Agreement between CAISO, ISO and BofA."
13,46,Meeting to discuss our teleconference.
15,46,"Enrononline Report for November 19th, 2001."
16,46,Agreement for the Inter-Rotation - ETC Version.
17,46,Customer Review available now<i>@</i> NOTICE - Cuts to UBS.
18,46,Trades that Need Your Help
19,46,Enrononline 's November Wireless Internet Service.
20,46,Enrononline Real-Time Quotes for February.
21,46,Trade Count (inclusive).
22,46,Meeting - Scheduled for Tuesday.
23,46,Trade Request <edot>http://www.yourworld.co.uk
24,46,"Trades heet:  PNL (Bold, Unbiased, and Priceless."
26,46,Enrononline : Users and Policies - May 2001.
27,46,Risk Management Weekly Reports.
28,46,Trading Opportunity.
29,46,Customer List.
30,46,Weather Alert issued.
31,46,Customer Satisfaction Survey - RE:
32,46,Risk & Analytics Online Trading Tools:
33,46,Trade Count and Volume (Brent) Report for 10-15-01.
34,46,Risk News Update on the Current State of Electricity.
35,46,Enrononline 's New E-Tag <o>Keyboard Shortcuts</o>
36,46,"Trades park Optimization Software, Inc."
37,46,Meeting on the 14th.
38,46,Trade Update: What's New at PowerMarketplace.com<br>
39,46,Enrononline Newsletter: November 2001.
40,46,Trades for your groups <oops>Don't forget to include the digits to th
41,46,Enrononline : Enron and the new online auction  (Updated.
42,46,"Risk 2002 Conference --  October 11-12, Boston."
43,46,Enrononline -EPRM Service.
44,46,Agreement to the Compromise.
45,46,Enrononline Updates.
46,46,Enrononline Real Estate Marketplace - Best Value Apartments.
47,46,Customer News -- <o>News Story of the Week</o> in USA Toda
48,46,Risk System.
49,46,Trades in the new year.
52,46,Customer Reports.
53,46,Weather News.
54,46,Agreement for the ENE Employees and Non- Employees in.
55,46,Customer Service Information.
57,46,Weather Derivatives - Second Edition.
59,46,Risk Team Information.
63,46,Meeting in Houston:  Mark Koenig from the Energy team.
64,46,Trades with OOC.
65,46,Enrononline Weekly Information Needed<br>
66,46,Risk Trac Reporting.
67,46,Customer Service Announcement <eos>Comments on your comments (not the truth
68,46,Meeting on Dec 9th.
69,46,Update On PPL Contract.
70,46,Risk 2002 Conference Call Tomorrow at 10:30  (10:30am CST).
71,46,"Weather ,Energy,Gas Daily News -."
74,46,Customer Service Survey - from <b>Jennifer</b>.
75,46,Risk System Toolkitsch Approval   (PGE BANKRUPTCY CASE).
78,46,Risk Management Enron Announcement.
79,46,Trade Confirmation <o>.
81,46,"Trades on the Web <i>Credit,Credit, Credit, Credit Derivative"
82,46,Trades that end 1/15 -<eos>Date of the Day.
85,46,Risk & Accounting Team Update.
86,46,Risk News Subscription Update.
87,46,Agreement with the FERC.
88,46,"Enrononline Updates: September 30th:  Market closed, outage delayed."
89,46,"Enrononline Web Access April 15, 2001."
90,46,Agreement Assignments - <oomeg-mailbox>....
93,46,Enrononline and eSpeed.com Now Available!.
94,46,Trades for April-May 2001.
95,46,Customer Choice Generator (I will be in for   your.
97,46,Enrononline Real-Time Quotes Service.
98,46,Trades from $198.
99,46,Trade Spark Technical Survey for the 21st.
100,46,Meeting -time changes for July 18th - 19th.
101,46,"Meeting on Tuesday, April 2:15pm, and  your."
102,46,Trade count by customer/market group (if we don't.
103,46,Customer Feedback.
105,46,Weather Alert-Fletcher.
106,46,Meeting tomorrow at 10am PST.
107,46,Update from:  Steve Cooper.
108,46,Trade deadline - final.
109,46,"Weather ,Energy,ElectpowerSeminars<br>Briefing Note:"
112,46,Update on Transmission Matrix.
113,46,"Trade Counts for Week of May 12th, 2001."
114,46,Weather Alerts  -<i>Daily Updates</i>.
115,46,Trades park - Best place to play<o>Mark your calendar!.
117,46,Risk Systems Enhancements Meeting.
118,46,Weather : Covered Up on Gas.
119,46,"Meeting in Portland, OR."
122,46,Risk Management - 2001 NERC Alert (pdf.
123,46,Enrononline Employee Assistance Program.
124,46,"Update for April 19th, 2001 for the new."
125,46,Customer Reports are here!.  <o>Membership Rewards</o>
126,46,Agreement to Assign Franchise Players to Other Teams.
127,46,Enrononline .com Weekly Update November 19.
128,46,Trade with Enron/Pinnacle West.
129,46,"Meeting on Wednesday, January 10, 2001 - Time for."
130,46,Customer List (1).
133,46,Update of All XMS Users and Mail Users Tracking System.
134,46,Trading Track Interviews November.
135,46,Trading System Demo Reminder.
136,46,Risk Analysis - Gas & Power Trading.
137,46,Trade Count and Volumes (OEMs).
138,46,Customer Selection Form.
139,46,"Risk Trac Email Notice: January 16, 2001."
140,46,Trade Confirmation -  ECS # 642 (11/03/2001).
141,46,Trade Update.
142,46,Risk Systems Security - Please Read:  Notice for all.
143,46,Agreement for Termination of GCP and other Services.
144,46,Customer Choice Awards.
145,46,Risk Management Simulation.
0,47,Purchase on eSpeak 11/29.
2,47,Firm & Intermediary Firm.
3,47,Contracts & Contracts <oos>Outs!</oos> by the wa
4,47,Attached Files <o>Using your phone for telephonic communication.
5,47,Contracts in ERMS.
6,47,Attached is a list of individuals that you have asked to.
7,47,Sale of Property and Energy.
10,47,Contract /Structuring Basics: An Enron View.
11,47,Attached Files & Bids.
12,47,Attached is the list of the participants in the Team Selection.
13,47,Firm Info - Please review now before moving to an internal.
14,47,"Agreements with ENA, ECT Investments and EBS Holdings - revised."
15,47,Contract ors to be included in ENA.
16,47,Agreements regarding Creditworthiness <a href=http://www.reactionsa.c
17,47,"Purchase on the Web Credit and Insurance Information
434,Transaction Fees.
82,Contract Review - October 18.
77,Contract Approval Request Enron's new power.
132,Sale of the 2002 Toyota Tacoma SLR!.
227,Letter to ERCOT employees for the summer of 2001.
117,Sale of Redwood Systems.
220,Contracts and Assignments:  Important and Alternate.
382,Agreements and Incentives.
79,Contract ors.
448,Transaction in Exotica<br>Daily Update - March 23"
19,47,Purchase - Item Request.
20,47,Agreements /Agreements regarding enovate:  Open.
21,47,Letter to Gordan.
22,47,Transaction Fees to Date.
23,47,Sale of the 2001 Enron Building.
24,47,Transaction Request <oos>Oops</oos> <nos>othe
25,47,"Contract Info: <em>Employee Meeting Postponed - Wednesday, November 1"
26,47,Purchase and Sale Agreement.
27,47,Firm Oil Filing <o>Credit:  <i>Subject: [
28,47,Sale to Chicago.
29,47,Contract ing Team comments on the.
30,47,Purchase and Sale Agreement <o>Summary of October Preliminary Settlement for the.
31,47,Sale :  $5-million pricewise<br>BOMB!</oob
32,47,Contracts & Contracts<br> <i>Subject: Your Approval is Overdue: Access Request fo
33,47,Contract for Enron Building Group.
34,47,Attached Files  - Outlook.
35,47,Contract Template Filings.
36,47,Contract Analysis - EES Request.
37,47,Letter to the editor: Fessler's article on Enron's secret bid to.
38,47,Transaction Summary Sheet - May 2000.
39,47,"Purchase by Country and Country Model<br>
Subject:  <eos>Subject: <"
40,47,Letter to you.
43,47,Firm Loadings / HPL Meeting.
45,47,Transaction Update - Enron North America - Deal No. HU2.
47,47,Agreements & Resolutions.
49,47,Transaction Request - <eos>Subject: RE: Draft of Organizational Announcemen
50,47,Agreements in your books!.
53,47,Purchase of PECO & other assets in connection with EES.
55,47,Contract info-Read this before responding.
56,47,Contracts for EES and ENA on EnronCredit.com.
57,47,Agreements in Late Termination Agreements.
58,47,Purchase of your two best friends!.
59,47,Contracts & Contracts : FERC Notice of Public Hearing in Portland.
60,47,"Purchase , Maintenance, or Repair Request"
61,47,Agreements :  Your comments on the draft.
63,47,Agreements with Public Utilities....
64,47,Contracts & GTCs.
65,47,Purchase Info <em> <em>Credit Card</em> <em>
66,47,Contract Subscription.
67,47,Attached Files - Project List and Info Guide.
69,47,Sale of Leased Plants.
70,47,Firm Power Generator - Updated.
71,47,Firm Communications.
72,47,Purchase Opportunity!.
74,47,Contract ors Training - RE: You've done the right by.
75,47,Transaction ID (Permanent User ID)  (  <i>Enron in Action -.
76,47,Transaction Procedures and Assignments  We now need to call eachother.
77,47,Sale of Leased Plants - BAWG News.
79,47,Contract Information -<i>Need more information for.
80,47,Attached is the current draft of the EOB paper.  I think I can put the new one
83,47,Contract ing Committee Mtg-Meeting 8/14 and 8/15/01.
84,47,Transaction Report 10-15-00.
85,47,Firm Status Report - Update Notice!.
87,47,Contract ors Only: Enter to win a $200   Gift Certificate!.
88,47,Purchase Option for East Coast Power.
90,47,Transaction Approval Request <eos>Subject: FW: New ERCOT Protoco
91,47,Firm Gas Contracts.
92,47,Sale of Fidelity: It's all about the baby.
94,47,Agreements Related to Information Request <oos>AEP Approved Amendments to Enro
95,47,"Agreements with Reliant, Enron, and PaineWebber."
96,47,"Agreements and Easements with the New ENRON Company
239,Letter to AEP from Steve Kean"
97,47,"Sale of Lease of the Power Company<br>
Subject: <<Concur Expense Document>"
98,47,Agreements for the Project.
100,47,Contract ing Guide to Online Trading-Final  August.
101,47,Attached to the draft- request for new hourly for.
102,47,Sale of our current building.
103,47,Agreements with suppliers.
104,47,Firm Gas Initiatives -  October.
106,47,Transaction Invoice.
107,47,Transaction confirmation request <em>A Message from Microsoft</em> <i>Subjec
108,47,Firm Cycle Update<br>Email: : REVISED.
111,47,Transaction Report - Please approve.
113,47,Transaction Status Report (FINAL) - (REVISED).
115,47,Attached Files for Mike Stirling.
116,47,Contract Review for the Week of August 21.
118,47,Purchase Order Confirmation.
119,47,Contracts for your respective unit.
121,47,Contracts to be reviewed by ENA.
122,47,Contracts for tomorrow.
125,47,Transaction Summary Report-Janet and Patrice.
126,47,Sale of Enron to Allegheny (A&A) for 3 cent.
127,47,Letter from George Miller explaining his view on Direct Access.
128,47,Transaction Tracking System <ol>This is what the internet is making you crazy!.
129,47,Sale of PNM parking lots!.
130,47,Sale to FPL (1st Qtr. Forecast).
132,47,Attached Files.
133,47,Transaction Agreements.
134,47,Agreements regarding Internet Service.
135,47,Firm Energy Products on eProcurement Sites.
136,47,Attached Files:  (Enron and Osprey Announcement.
137,47,Attached Files <eos>Subject:  Meeting tomorrow(9/3rd)
138,47,Letter from Steve Kean on Enron.
139,47,Transaction Procedures -  UBSW.
140,47,Attached Files  NOTICE TO: All Current Enron Employees who Participate in.
141,47,"Firm Power Trading, Inc. Website."
142,47,Purchase from NYISO - Request to Reopen.
143,47,Attached is a modified version of the attachment.
145,47,Sale of the Bakersfield Power Company.
146,47,Contracts on the Move.
0,48,Morning Report.
1,48,Morning Dribble.
3,48,Cancer Alert <eos>Email to the Home Office:.
4,48,"Morning News - CPA, CT, MOU, etc..."
5,48,Redux - the search for the new.com.
6,48,Humour from the inside out<br>.
8,48,Products available for purchase today.
9,48,"Humour ,Humour andIdeas From American Airlines."
10,48,Morning report (fwd).
11,48,Morning Edition: Oil & Gas Prices Remain at Record Low.
12,48,Redux Protocols - New Feature.
13,48,Morning Out: The New Face of the Company November.
14,48,Trades park Account Registration   <em> <em> <em> <e
15,48,Trades done today - on.
16,48,"Time Report Reminder:  New from AOL, AOL Instant Messenger"
17,48,Ball ot for Enron Board of Directors.
18,48,Cancer Survivor:  One More Step to Life.
19,48,Morning Notes.
21,48,Morning Meeting Notes for December.
24,48,Morning EES Cashout Report 05/25/01.
25,48,Cancer Alert.
26,48,Ball ot for the Board's Next FERC Meeting.
27,48,Products available for purchase.
29,48,Trades to be approved by FERC.
30,48,Time Reports Due.
31,48,Time Management Simulation - EOS - Comments on the New C.
32,48,Trades park Hours <eos>Subject: Btu's Weekly Power Report.
33,48,Morning Thoughts on the New Economy and Wholesale Power.
36,48,Morning Ripe - Natural Gas and Gas.
37,48,Morning Energy Alerts  (10/22/2001).
38,48,Sorry to interrupt you this morning (if you don't.
39,48,Cancer Survivor Party News for The Holidays
40,48,Sorry for the late notice.
41,48,"Sorry , we missed your opportunity!.  We are striving to reach as few
132,Sorry "
42,48,Sorry we missed you!<br>  We are very sorry.
43,48,Time to Start Saving.
44,48,Trades park <eos>Enron - Open.
45,48,Ball ot reminder to the public.
46,48,Cancer Remedy and Cancun Fever.
47,48,Time Warner Cable?.
48,48,"Trades park April 10, 2001."
49,48,Cancer Info.
50,48,Ball ot to be sent to John Arnold for Dec 1.
51,48,Sorry I missed your call.
52,48,Ball ot for Enron Employees to Vote for.
53,48,Redux : the final word.
54,48,Ball ot info.
55,48,Morning /Midnight Outage Information -.
56,48,Cancer Survivor - News Update.
57,48,Time Sheet Reminder: January 1st.
58,48,Ball ot info from the NSM.
59,48,Products for sale in our new</oose>.
60,48,Ball ot Results - News and Analysis of the 2002 Gas Market.
61,48,Cancer Charity.
62,48,Cancer Quote.
63,48,Humour and Humour by George Costanza.
64,48,Products for the Week <eod> <i>NEW! - Get $20
65,48,Time Stamp on Electronic Pay Stubs.
66,48,"Sorry , we are busy at work.  <em> <em> <em> <em"
67,48,Ball ot to Elect Rick.
68,48,Time Tracking <em>Email Outage</em> <em>Subject: Ne
69,48,Deal Entry Script - REQUIRES IMMEDIATE ACTION.
70,48,"Ball ot for the Ballot - Vote by 8:00, Oct. 15, 2001."
71,48,Redux : RTO Week's update.
72,48,Deal Approval Request.
73,48,Redux   RE: Meeting with Dan Seitz.
74,48,Time keeping Tips.
75,48,Morning Market News Daily Market News.
76,48,Trades w/PG&E.
77,48,Products of the Week (BEST OF TEN!!!!!!) by Chris.
78,48,Cancer Alert <em>http://www.livescience.com/cgi-bin/L
79,48,Cancer Prevention.
80,48,Time Warner Brothers and Reliant are set to open a new deal in.
81,48,Time Line - Enter Your Birthday Party.
82,48,Deal Summary from NPD  <em>Date of Issue:</em> Nov 20	2001
83,48,Trades hippers Newsletter - November 2001.
84,48,Humour Quote! <em> (no subject).
85,48,"Ball ot for November 14, 2000."
86,48,Deal Entry <o>The Race for the Hearts</o>  <eo
87,48,Cancer Charity Campaign Update on California Campaign.
88,48,Ball ot for November.
89,48,Ball ot for March 11th.
90,48,Redux : An Ancient Tool for the Manipulation of Electricity.
91,48,"Humour from John Mayer, August 12th."
92,48,Products You Order Now!.
93,48,Ball ot for VP Candidate Greg Shea.
95,48,Ball ot Information.
97,48,Products that need to be changed.
98,48,Cancer Care Center  -<br><br>Subject: FW: We're still at it<b
99,48,Products from Today's FERC Meeting.
100,48,Time Entry Enron Announcement.
101,48,"Morning Report for November 19th, 2001."
102,48,"Redux : Energy Derivatives (Updated) Workshop, September."
103,48,Humour and Lulz.
106,48,Morning Dose of Red Meat (p.s..
107,48,Cancer Quote
108,48,Morning report today...<br>Subject: Re: <<Concur Expense Document>> - Jeff Shan
110,48,Morning Meeting! <opos>OOPS!</opos> - New
111,48,Ball ot Discussion and other topics for tomorrow.
112,48,Sorry to interrupt you this morning....
113,48,"Humour , Truth, Charity!."
114,48,Cancer info.
115,48,"Morning Reports<br>Subject: <a href=""http://www.theatlantic.com/archiv"
116,48,"Trades as a Group (3:33 PM Fri, 1:45 PM Sat."
117,48,Humour from our guest.
118,48,Products from this site!<br>Subject: RE:  Enron Announces Plans to Merge wit
119,48,Cancer Prevention Guide.
120,48,Time ly update on our business plan and processes.
121,48,Time to talk!.
122,48,"Sorry , I am short on time.    <em>This is funny I know,"
123,48,Humour for you.
124,48,Ball ot for the first round of the NERC Reliability Auction.
126,48,"Sorry , I've missed you."
127,48,Deal Count and Volume for 05/19/01 (PG&E Market).
128,48,Deal Summary Report from GCP.
129,48,Cancer survivor(sp?).
130,48,Redux - A New Way to Get Paid!.
131,48,Deal #467087 -	Drew Maynard.
132,48,Redux !  We've done it!.
133,48,"Morning Report: Weather, Gas, Power."
134,48,Sorry that we missed you!.
135,48,Ball ots - Vote Now!.
136,48,Time keeping for the next week.
137,48,Deal with FERC!.
138,48,Products you have selected<br> <em>Please Read:  UBSW Energy Marketing.
139,48,Humour on the Internet! <i>Using the Knowledge of Internet!.
140,48,Deal Update #2 <eos> <em>Your Job No. 1<
141,48,Deal bench.
142,48,Cancer Outbreak.
143,48,Sorry to send this..
144,48,Ball ot to be mailed to all of Texas ERCOT.
145,48,"Cancer Survivor and Other!
118,Sorry for the late notice.
114,Sorry we missed you this week!.
290,Ball ot for your review.
154,Products /Services<opos>
422,Cancer Alert! The Last Word On It"
146,48,Time Report: <i>Welcome To the eSource Energy Markets Conference!.
147,48,Redux <i>An Evening of Hope and Healing</i>  We're still.
0,49,Need your advice on what to do in the tech world.
1,49,Products in the News.
2,49,Information on Netco.
4,49,Deal # Q4127 <em>A Message from Steve Cooper</em>
5,49,Information you requested from our  e-mail to the PUC.
6,49,Night of the Hawks <em> <em> <em> <em>
7,49,Restricted access.
8,49,Night Club Mixers (11:30 - 1:00 PM CST).
9,49,Products to be Featured in the New Enron Business!.
10,49,Dinner Invitation-Ignore Earlier  Messages.
11,49,"Dinner Reservations June 1 and June 3, 2000 (11AM-2PM."
12,49,Night ly Exposure.
13,49,Need your Team Selection Form updated to reflect these changes.
14,49,Deal # 861240 (Danno B).
15,49,Need a new voice mail provider?.
16,49,Products from this morning's Weather.
17,49,Information for all employees who participate in the.
18,49,Pics from Beth's Pictures.
19,49,Restricted List.
20,49,Nominations for November 27.
21,49,Night out party at
22,49,Restricted access to Enron Employee Stock.
23,49,"Nominations for the NEXT GENERATOR<br>
Subject: Re: NOM FOR JUNE"
24,49,Products for sale in continental.com<br> <i>Membership Information</i>.
25,49,Nominations for August 10th for the ROD.
26,49,"Products in Group Report for Tue, Fri, and Sat.."
27,49,Deal Bench Optimization Materials.
28,49,Need ed-please see attachment and follow-up to.
29,49,"Product Selection/Analysis<br>
Subject: Re: Update on Research Group's Outlook Migration."
30,49,"Night of Reckoning <opos> <span class=""UBS_O"
31,49,Restricted List - revised.
32,49,Pics /Hires from our customers.
33,49,Product Name change.
34,49,Deal Alert: Entertainer's Online Market Report.
35,49,Product type descriptions for the new releases.
36,49,Products of the Week October Special!.
37,49,Need les.
40,49,Products you liked.
41,49,Pics of the Week.
42,49,Restricted List for December 8th - 10th.
43,49,Need Your Help!.
45,49,Pics /Movies: A History of Enron's  Abuse.
46,49,Pics and a Message (Please Read!).
48,49,Dinner with the boys tomorrow.
49,49,Night out on the town....
50,49,Dinner Reservations 11/14 & 11/15.
52,49,"Dinner Reservations for Friday, May 22, and Saturday, May 22."
53,49,Product descriptions available for download.
54,49,Product Description - new product descriptions.
55,49,"Restricted List  <i>Membership Notice - December 12, 2001."
57,49,Need info about your supervisor.
59,49,Product description change.
60,49,"Information Request
Subject: You are enrolled.  You have been enrolled for a whil"
61,49,Deal Analysis - New Version Available.
63,49,Night Of Party Busters & Rednecks - From $30.
64,49,Restricted List   (
65,49,"Dinner on Thursday November 14, 2001 at The Houstonian."
